epa_rain_zone,state,location_code,station_name,jurisdiction_county,jurisdiction_city,primary_landuse,secondary_landuse,percent_impervious,start_date,days since last rain,precipitation_depth_(in),season,parameter,fraction,units,res,qual,drainage_area_acres,latitude,longitude
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,5/3/2013,,,SP,Copper,Total,ug/L,4.8,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,5/19/2013,,,SP,Copper,Total,ug/L,8.2,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,5/27/2013,,,SP,Copper,Total,ug/L,3.8,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,5/29/2013,,,SP,Copper,Total,ug/L,4.2,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,5/31/2013,,,SP,Copper,Total,ug/L,4.9,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,6/8/2013,,,SU,Copper,Total,ug/L,6.6,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,6/15/2013,,,SU,Copper,Total,ug/L,3,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,6/17/2013,,,SU,Copper,Total,ug/L,6.5,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,7/26/2013,,,SU,Copper,Total,ug/L,27.4,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,7/29/2013,,,SU,Copper,Total,ug/L,9.4,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,8/2/2013,,,SU,Copper,Total,ug/L,29.2,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,8/4/2013,,,SU,Copper,Total,ug/L,16.8,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,8/6/2013,,,SU,Copper,Total,ug/L,10,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,8/7/2013,,,SU,Copper,Total,ug/L,2.2,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,8/12/2013,,,SU,Copper,Total,ug/L,3.5,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,9/1/2013,,,FA,Copper,Total,ug/L,10.7,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,9/15/2013,,,FA,Copper,Total,ug/L,8.6,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,9/17/2013,,,FA,Copper,Total,ug/L,3.4,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,9/19/2013,,,FA,Copper,Total,ug/L,3,=,0.6,39.02329167,94.78097778
4,KS,KSJOBRT6,SJC_Bio_Ret_6,Johnson,Shawnee,CO,,42,9/28/2013,,,FA,Copper,Total,ug/L,1.6,=,0.6,39.02329167,94.78097778
4,KS,KSJOEDRY,SJC_Ext_Dry,Johnson,Shawnee,IS,,30,7/7/2011,,,SU,Copper,Total,ug/L,5.3,=,6.94,39.02283611,94.78179167
4,KS,KSJOEDRY,SJC_Ext_Dry,Johnson,Shawnee,IS,,30,8/15/2011,,,SU,Copper,Total,ug/L,4.2,=,6.94,39.02283611,94.78179167
4,KS,KSJOEDRY,SJC_Ext_Dry,Johnson,Shawnee,IS,,30,9/17/2011,,,FA,Copper,Total,ug/L,4.3,=,6.94,39.02283611,94.78179167
4,KS,KSJOEDRY,SJC_Ext_Dry,Johnson,Shawnee,IS,,30,11/2/2011,,,FA,Copper,Total,ug/L,2.4,=,6.94,39.02283611,94.78179167
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/24/2011,,,SP,Copper,Total,ug/L,2.4,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,6/27/2011,,,SU,Copper,Total,ug/L,4.3,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/18/2011,,,SU,Copper,Total,ug/L,2.1,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/20/2011,,,SU,Copper,Total,ug/L,3.1,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,11/7/2011,,,FA,Copper,Total,ug/L,11.9,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/24/2012,,,SP,Copper,Total,ug/L,5.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,6/11/2012,,,SU,Copper,Total,ug/L,6.7,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/31/2012,,,SU,Copper,Total,ug/L,1.2,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,9/7/2012,,,FA,Copper,Total,ug/L,5.8,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,10/13/2012,,,FA,Copper,Total,ug/L,4.1,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,4/17/2013,,,SP,Copper,Total,ug/L,5.7,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,4/23/2013,,,SP,Copper,Total,ug/L,3.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,4/26/2013,,,SP,Copper,Total,ug/L,3.1,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/2/2013,,,SP,Copper,Total,ug/L,4.5,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/19/2013,,,SP,Copper,Total,ug/L,7.9,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/27/2013,,,SP,Copper,Total,ug/L,3.7,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/29/2013,,,SP,Copper,Total,ug/L,4.8,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,5/31/2013,,,SP,Copper,Total,ug/L,4.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,6/9/2013,,,SU,Copper,Total,ug/L,3.1,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,6/15/2013,,,SU,Copper,Total,ug/L,3.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,6/17/2013,,,SU,Copper,Total,ug/L,2.5,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,7/29/2013,,,SU,Copper,Total,ug/L,2.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/2/2013,,,SU,Copper,Total,ug/L,2.2,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/4/2013,,,SU,Copper,Total,ug/L,2.2,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/6/2013,,,SU,Copper,Total,ug/L,1.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/7/2013,,,SU,Copper,Total,ug/L,2.3,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,8/12/2013,,,SU,Copper,Total,ug/L,4.5,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,9/1/2013,,,FA,Copper,Total,ug/L,1.9,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,9/17/2013,,,FA,Copper,Total,ug/L,2,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,9/19/2013,,,FA,Copper,Total,ug/L,3.6,=,11.07,39.00569167,94.73475833
4,KS,KSJOHANC,SMNW_Hancor,Johnson,Shawnee,IS,,62,9/28/2013,,,FA,Copper,Total,ug/L,2.5,=,11.07,39.00569167,94.73475833
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/12/2008,,,FA,Copper,Total,ug/L,0.5,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/24/2008,,,FA,Copper,Total,ug/L,4.8,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,10/6/2008,,,FA,Copper,Total,ug/L,7.9,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,11/5/2008,,,FA,Copper,Total,ug/L,24.2,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,3/7/2009,,,SP,Copper,Total,ug/L,7.2,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,3/10/2009,,,SP,Copper,Total,ug/L,3.7,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,3/23/2009,,,SP,Copper,Total,ug/L,3,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,4/26/2009,,,SP,Copper,Total,ug/L,3.7,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,5/8/2009,,,SP,Copper,Total,ug/L,2.3,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,5/15/2009,,,SP,Copper,Total,ug/L,2.4,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,6/9/2009,,,SU,Copper,Total,ug/L,5.8,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,6/15/2009,,,SU,Copper,Total,ug/L,1,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/3/2009,,,SU,Copper,Total,ug/L,2.4,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/20/2009,,,SU,Copper,Total,ug/L,6.1,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,8/16/2009,,,SU,Copper,Total,ug/L,3.6,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,8/19/2009,,,SU,Copper,Total,ug/L,1,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,8/19/2009,,,SU,Copper,Total,ug/L,1.6,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,10/1/2009,,,FA,Copper,Total,ug/L,4.3,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,10/25/2009,,,FA,Copper,Total,ug/L,2.4,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,10/29/2009,,,FA,Copper,Total,ug/L,2.1,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,11/14/2009,,,FA,Copper,Total,ug/L,2.9,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/8/2010,,,SU,Copper,Total,ug/L,4.8,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/11/2010,,,SU,Copper,Total,ug/L,2.5,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/20/2010,,,SU,Copper,Total,ug/L,4.2,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,7/24/2010,,,SU,Copper,Total,ug/L,5,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,8/20/2010,,,SU,Copper,Total,ug/L,4.7,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/1/2010,,,FA,Copper,Total,ug/L,1.8,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/13/2010,,,FA,Copper,Total,ug/L,2.2,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/15/2010,,,FA,Copper,Total,ug/L,2.3,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,9/15/2010,,,FA,Copper,Total,ug/L,3,=,0.75,38.85563056,94.69164167
4,KS,KSJOHIGH,Highland_View,Johnson,Overland Park,CO_MIX,OP,,11/7/2011,,,FA,Copper,Total,ug/L,3.6,=,0.75,38.85563056,94.69164167
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/20/2010,,,SU,Copper,Total,ug/L,4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/24/2010,,,SU,Copper,Total,ug/L,8.1,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/29/2010,,,SU,Copper,Total,ug/L,19.1,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/20/2010,,,SU,Copper,Total,ug/L,9.5,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,9/13/2010,,,FA,Copper,Total,ug/L,5.7,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,9/15/2010,,,FA,Copper,Total,ug/L,6.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/12/2011,,,SU,Copper,Total,ug/L,3.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/15/2011,,,SU,Copper,Total,ug/L,2.8,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/18/2011,,,SU,Copper,Total,ug/L,2.3,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,5/25/2012,,,SP,Copper,Total,ug/L,13.2,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,6/11/2012,,,SU,Copper,Total,ug/L,23.4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,6/21/2012,,,SU,Copper,Total,ug/L,8.4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/26/2012,,,SU,Copper,Total,ug/L,12.7,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/8/2012,,,SU,Copper,Total,ug/L,14.8,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/26/2012,,,SU,Copper,Total,ug/L,5.4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/31/2012,,,SU,Copper,Total,ug/L,1.5,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,9/7/2012,,,FA,Copper,Total,ug/L,4.1,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,4/17/2013,,,SP,Copper,Total,ug/L,28.3,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,4/27/2013,,,SP,Copper,Total,ug/L,28.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,5/27/2013,,,SP,Copper,Total,ug/L,10.2,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,5/30/2013,,,SP,Copper,Total,ug/L,50.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,5/31/2013,,,SP,Copper,Total,ug/L,13.9,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,6/5/2013,,,SU,Copper,Total,ug/L,14.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,6/9/2013,,,SU,Copper,Total,ug/L,9.2,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,6/15/2013,,,SU,Copper,Total,ug/L,11,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/25/2013,,,SU,Copper,Total,ug/L,7.7,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,7/29/2013,,,SU,Copper,Total,ug/L,5.4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/2/2013,,,SU,Copper,Total,ug/L,7.1,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/6/2013,,,SU,Copper,Total,ug/L,8.6,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/7/2013,,,SU,Copper,Total,ug/L,15.4,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,8/12/2013,,,SU,Copper,Total,ug/L,14.3,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPRC,OP_Recycling_Center,Johnson,Overland Park,ID,,85,9/1/2013,,,FA,Copper,Total,ug/L,5.7,=,0.46,38.91155556,94.67979722
4,KS,KSJOOPSC,OP_Soccer_Complex,Johnson,Overland Park,IS_MIX,OP,80,6/27/2011,,,SU,Copper,Total,ug/L,3.3,=,3.98,38.88199722,94.70530278
4,KS,KSJOOPSC,OP_Soccer_Complex,Johnson,Overland Park,IS_MIX,OP,80,8/5/2011,,,SU,Copper,Total,ug/L,10.3,=,3.98,38.88199722,94.70530278
4,KS,KSJOOPSC,OP_Soccer_Complex,Johnson,Overland Park,IS_MIX,OP,80,8/18/2011,,,SU,Copper,Total,ug/L,3.4,=,3.98,38.88199722,94.70530278
4,KS,KSJOOPSC,OP_Soccer_Complex,Johnson,Overland Park,IS_MIX,OP,80,11/7/2011,,,FA,Copper,Total,ug/L,4.6,=,3.98,38.88199722,94.70530278
1,MA,MABOA006,Mount_Vernon_26K099,Suffollk_County,City_of_Boston,RE,,74,6/2/2001,,0.85,SU,Copper,Total,ug/L,93,=,3.3,42.37619444,71.05944444
1,MA,MABOA006,Mount_Vernon_26K099,Suffollk_County,City_of_Boston,RE,,74,6/11/2001,,0.2,SU,Copper,Total,ug/L,190,=,3.3,42.37619444,71.05944444
1,MA,MABOA006,Mount_Vernon_26K099,Suffollk_County,City_of_Boston,RE,,74,7/17/2001,,0.1,SU,Copper,Total,ug/L,200,=,3.3,42.37619444,71.05944444
1,MA,MABOA007,Wesley_G_Ross_6G108,Suffollk_County,City_of_Boston,OP,,,9/25/2001,,0.39,FA,Copper,Total,ug/L,10,=,11.5,42.26375,71.11119444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,4/11/2003,,2.35,SP,Copper,Total,ug/L,2.7,=,19,42.23788889,71.12944444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,4/22/2003,,0.59,SP,Copper,Total,ug/L,3.8,=,19,42.23788889,71.12944444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,4/26/2003,,0.82,SP,Copper,Total,ug/L,3,=,19,42.23788889,71.12944444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,4/25/2004,,0.97,SP,Copper,Total,ug/L,2,=,19,42.23788889,71.12944444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,5/3/2004,,1.01,SP,Copper,Total,ug/L,3,=,19,42.23788889,71.12944444
1,MA,MABOF208,5F208_HydeParkAve_Hyde_Park,Suffollk_County,City_of_Boston,RE_MIX,IS,,7/24/2004,,1.44,SU,Copper,Total,ug/L,2,=,19,42.23788889,71.12944444
1,MA,MABOG243,7G243_WesleyGRoss_Hyde_Park,Suffollk_County,City_of_Boston,OP,,,4/25/2002,,0.88,SP,Copper,Total,ug/L,0.8,<,12,42.26228611,71.11066389
1,MA,MABOG243,7G243_WesleyGRoss_Hyde_Park,Suffollk_County,City_of_Boston,OP,,,4/28/2002,,0.36,SP,Copper,Total,ug/L,8.15,=,12,42.26228611,71.11066389
1,MA,MABOG243,7G243_WesleyGRoss_Hyde_Park,Suffollk_County,City_of_Boston,OP,,,9/27/2002,,0.56,FA,Copper,Total,ug/L,4,<,12,42.26228611,71.11066389
1,MA,MABOG243,7G243_WesleyGRoss_Hyde_Park,Suffollk_County,City_of_Boston,OP,,,10/16/2002,,0.99,FA,Copper,Total,ug/L,4,<,12,42.26228611,71.11066389
1,MA,MABOG243,7G243_WesleyGRoss_Hyde_Park,Suffollk_County,City_of_Boston,OP,,,10/26/2002,,0.85,FA,Copper,Total,ug/L,4,<,12,42.26228611,71.11066389
1,MA,MABOK397,27K397_Mount_Vernon_St_Charlestown,Suffollk_County,City_of_Boston,RE,,,3/3/2002,,0.56,SP,Copper,Total,ug/L,9.2,=,2.1,42.37619444,71.05944444
1,MA,MABOK397,27K397_Mount_Vernon_St_Charlestown,Suffollk_County,City_of_Boston,RE,,,4/25/2002,,0.8,SP,Copper,Total,ug/L,6.9,=,2.1,42.37619444,71.05944444
1,MA,MABOK397,27K397_Mount_Vernon_St_Charlestown,Suffollk_County,City_of_Boston,RE,,,4/28/2002,,0.21,SP,Copper,Total,ug/L,1.3,=,2.1,42.37619444,71.05944444
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,2,<,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,50,<,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,20,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,15,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,16,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,18,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,24,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,22,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,13,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,30,=,,,
1,MA,MAWOBEBR,Beaver_Brook,Worcester_County,Worcester,UNK,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,13,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,19,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,15,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,32,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,11,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,11/10/2000,,1.52,FA,Copper,Total,ug/L,16,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,25,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,20,=,,,
